time,Cm,Cd,Cl,Cl_f,Cl_r,source
145.35,-4.91624274e-05,1.1462905,-0.00548347011,-0.00279089748,-0.00269257263,forceCoeffs-old.dat
145.36,-4.96160495e-05,1.14629242,-0.00547062095,-0.00278492652,-0.00268569442,forceCoeffs-old.dat
145.37,-5.00695159e-05,1.14629411,-0.00545819534,-0.00277916719,-0.00267902816,forceCoeffs-old.dat
145.38,-5.05228151e-05,1.14629553,-0.00544499233,-0.00277301898,-0.00267197335,forceCoeffs-old.dat
145.39,-5.09759418e-05,1.14629801,-0.00543214373,-0.00276704781,-0.00266509592,forceCoeffs-old.dat
145.4,-5.1428891e-05,1.14629993,-0.00541945379,-0.00276115579,-0.002658298,forceCoeffs-old.dat
145.41,-5.18816415e-05,1.14630167,-0.0054048675,-0.00275431539,-0.00265055211,forceCoeffs-old.dat
145.42,-5.23341953e-05,1.14630363,-0.00539063289,-0.00274765064,-0.00264298225,forceCoeffs-old.dat
145.43,-5.27865527e-05,1.1463054,-0.00537697063,-0.00274127187,-0.00263569876,forceCoeffs-old.dat
145.44,-5.32387023e-05,1.14630708,-0.00536348967,-0.00273498354,-0.00262850613,forceCoeffs-old.dat
145.45,-5.3690633e-05,1.14630877,-0.00534960736,-0.00272849431,-0.00262111305,forceCoeffs-old.dat
145.46,-5.41423314e-05,1.14631039,-0.00533478617,-0.00272153541,-0.00261325075,forceCoeffs-old.dat
145.47,-5.45938138e-05,1.14631171,-0.00532381145,-0.00271649954,-0.00260731191,forceCoeffs-old.dat
145.48,-5.50450403e-05,1.14631401,-0.00530867802,-0.00270938405,-0.00259929397,forceCoeffs-old.dat
145.49,-5.54960288e-05,1.14631652,-0.00529539687,-0.00270319446,-0.00259220241,forceCoeffs-old.dat
145.5,-5.59467586e-05,1.14631808,-0.00528121175,-0.00269655263,-0.00258465912,forceCoeffs-old.dat
145.51,-5.63972315e-05,1.14631988,-0.00526772749,-0.00269026098,-0.00257746651,forceCoeffs-old.dat
145.52,-5.68474281e-05,1.14632157,-0.00525220714,-0.002682951,-0.00256925614,forceCoeffs-old.dat
145.53,-5.72973555e-05,1.14632343,-0.0052386183,-0.00267660651,-0.0025620118,forceCoeffs-old.dat
145.54,-5.77470041e-05,1.14632506,-0.00522496696,-0.00267023049,-0.00255473648,forceCoeffs-old.dat
145.55,-5.81963561e-05,1.14632659,-0.00521004593,-0.00266321932,-0.00254682661,forceCoeffs-old.dat
145.56,-5.86454121e-05,1.14632865,-0.00519461098,-0.0026559509,-0.00253866008,forceCoeffs-old.dat
145.57,-5.90941724e-05,1.14633056,-0.00518072167,-0.00264945501,-0.00253126666,forceCoeffs-old.dat
145.58,-5.95426055e-05,1.14633256,-0.00516314084,-0.00264111303,-0.00252202781,forceCoeffs-old.dat
145.59,-5.99907218e-05,1.14633385,-0.00514674304,-0.00263336224,-0.0025133808,forceCoeffs-old.dat
145.6,-6.04385234e-05,1.14633593,-0.00513243129,-0.00262665417,-0.00250577712,forceCoeffs-old.dat
145.61,-6.08859859e-05,1.1463377,-0.00511672169,-0.00261924683,-0.00249747486,forceCoeffs-old.dat
145.62,-6.13331119e-05,1.14633963,-0.00510243247,-0.00261254935,-0.00248988312,forceCoeffs-old.dat
145.63,-6.17798848e-05,1.1463412,-0.00508720103,-0.0026053804,-0.00248182063,forceCoeffs-old.dat
145.64,-6.22263018e-05,1.14634283,-0.00507242629,-0.00259843945,-0.00247398684,forceCoeffs-old.dat
145.65,-6.26723397e-05,1.14634615,-0.00505433192,-0.0025898383,-0.00246449362,forceCoeffs-old.dat
145.66,-6.31180167e-05,1.14634822,-0.00503908076,-0.0025826584,-0.00245642236,forceCoeffs-old.dat
145.67,-6.35633156e-05,1.14634879,-0.00502324973,-0.00257518818,-0.00244806155,forceCoeffs-old.dat
145.68,-6.40082346e-05,1.14635061,-0.00500875917,-0.00256838782,-0.00244037135,forceCoeffs-old.dat
145.69,-6.44527604e-05,1.14635114,-0.00499395166,-0.00256142859,-0.00243252307,forceCoeffs-old.dat
145.7,-6.48968768e-05,1.14635337,-0.00497752045,-0.0025536571,-0.00242386335,forceCoeffs-old.dat
145.71,-6.53405853e-05,1.1463556,-0.00496102643,-0.0025458538,-0.00241517263,forceCoeffs-old.dat
145.72,-6.57838814e-05,1.14635791,-0.00494498639,-0.00253827707,-0.00240670931,forceCoeffs-old.dat
145.73,-6.62267559e-05,1.14635976,-0.0049287809,-0.00253061721,-0.0023981637,forceCoeffs-old.dat
145.74,-6.66691954e-05,1.1463605,-0.0049111119,-0.00252222515,-0.00238888676,forceCoeffs-old.dat
145.75,-6.71112003e-05,1.14636128,-0.00489396856,-0.00251409548,-0.00237987308,forceCoeffs-old.dat
145.76,-6.75527672e-05,1.14636364,-0.00487768857,-0.00250639705,-0.00237129152,forceCoeffs-old.dat
145.77,-6.79938811e-05,1.14636569,-0.00486102417,-0.00249850596,-0.0023625182,forceCoeffs-old.dat
145.78,-6.8434532e-05,1.14636776,-0.00484346978,-0.00249016942,-0.00235330036,forceCoeffs-old.dat
145.79,-6.88747206e-05,1.14636936,-0.00482713066,-0.00248244005,-0.00234469061,forceCoeffs-old.dat
145.8,-6.93144311e-05,1.14637163,-0.00480973028,-0.00247417957,-0.00233555071,forceCoeffs-old.dat
145.81,-6.97536535e-05,1.14637366,-0.00479102809,-0.0024652677,-0.00232576039,forceCoeffs-old.dat
145.82,-7.01923882e-05,1.14637598,-0.004772857,-0.00245662089,-0.00231623611,forceCoeffs-old.dat
145.83,-7.0630633e-05,1.14637765,-0.00475598743,-0.00244862435,-0.00230736308,forceCoeffs-old.dat
145.84,-7.1068372e-05,1.1463794,-0.00473851087,-0.0024403238,-0.00229818706,forceCoeffs-old.dat
145.85,-7.15056007e-05,1.14638116,-0.00472157269,-0.00243229195,-0.00228928075,forceCoeffs-old.dat
145.86,-7.19423061e-05,1.146383,-0.00470365945,-0.00242377203,-0.00227988742,forceCoeffs-old.dat
145.87,-7.23784841e-05,1.14638484,-0.0046858732,-0.00241531508,-0.00227055811,forceCoeffs-old.dat
145.88,-7.28141264e-05,1.14638672,-0.00466780016,-0.0024067142,-0.00226108595,forceCoeffs-old.dat
145.89,-7.32492269e-05,1.14638859,-0.00464974819,-0.00239812332,-0.00225162487,forceCoeffs-old.dat
145.9,-7.36837738e-05,1.14639048,-0.00463064776,-0.00238900765,-0.00224164011,forceCoeffs-old.dat
145.91,-7.41177821e-05,1.14639219,-0.004615409,-0.00238182228,-0.00223358672,forceCoeffs-old.dat
145.92,-7.45512032e-05,1.14639402,-0.00459446814,-0.00237178527,-0.00222268287,forceCoeffs-old.dat
145.93,-7.49840607e-05,1.14639595,-0.00457650578,-0.00236323695,-0.00221326883,forceCoeffs-old.dat
145.94,-7.54163407e-05,1.14639765,-0.00455836918,-0.00235460093,-0.00220376825,forceCoeffs-old.dat
145.95,-7.58480347e-05,1.14639885,-0.00454010978,-0.00234590293,-0.00219420686,forceCoeffs-old.dat
145.96,-7.62791329e-05,1.14640218,-0.00452137045,-0.00233696436,-0.00218440609,forceCoeffs-old.dat
145.97,-7.67096318e-05,1.14640449,-0.00450292638,-0.00232817282,-0.00217475356,forceCoeffs-old.dat
145.98,-7.71395281e-05,1.14640687,-0.00448548067,-0.00231987986,-0.00216560081,forceCoeffs-old.dat
145.99,-7.75688018e-05,1.14640848,-0.00446631886,-0.00231072823,-0.00215559063,forceCoeffs-old.dat
146.0,-7.799745e-05,1.14641019,-0.00444696675,-0.00230148082,-0.00214548592,forceCoeffs-old.dat
146.01,-7.84254686e-05,1.14641198,-0.00442768613,-0.00229226853,-0.0021354176,forceCoeffs-old.dat
146.02,-7.88528561e-05,1.1464137,-0.00440984991,-0.00228377781,-0.0021260721,forceCoeffs-old.dat
146.03,-7.9279584e-05,1.14641579,-0.00438809368,-0.00227332642,-0.00211476725,forceCoeffs-old.dat
146.04,-7.97056689e-05,1.14641762,-0.00436959704,-0.00226450419,-0.00210509285,forceCoeffs-old.dat
146.05,-8.01310935e-05,1.1464197,-0.00435003456,-0.00225514838,-0.00209488619,forceCoeffs-old.dat
146.06,-8.05558497e-05,1.14642161,-0.00433032828,-0.00224571999,-0.00208460829,forceCoeffs-old.dat
146.07,-8.09799318e-05,1.14642359,-0.00431071291,-0.00223633638,-0.00207437652,forceCoeffs-old.dat
146.08,-8.14033329e-05,1.14642561,-0.00429104464,-0.00222692565,-0.00206411899,forceCoeffs-old.dat
146.09,-8.18260485e-05,1.14642764,-0.00427209326,-0.00221787268,-0.00205422058,forceCoeffs-old.dat
146.1,-8.2248059e-05,1.14642936,-0.00425090098,-0.00220769855,-0.00204320243,forceCoeffs-old.dat
146.11,-8.26693614e-05,1.14643157,-0.00422954444,-0.00219744158,-0.00203210286,forceCoeffs-old.dat
146.12,-8.3089966e-05,1.14643362,-0.00421177406,-0.002188977,-0.00202279707,forceCoeffs-old.dat
146.13,-8.3509841e-05,1.14643463,-0.00419070539,-0.00217886254,-0.00201184286,forceCoeffs-old.dat
146.14,-8.39289843e-05,1.1464366,-0.00416882933,-0.00216834365,-0.00200048568,forceCoeffs-old.dat
146.15,-8.43474042e-05,1.14643766,-0.00414963329,-0.00215916405,-0.00199046924,forceCoeffs-old.dat
146.16,-8.47650855e-05,1.14643951,-0.00413049051,-0.00215001034,-0.00198048017,forceCoeffs-old.dat
146.17,-8.51820026e-05,1.1464415,-0.00410806192,-0.00213921296,-0.00196884896,forceCoeffs-old.dat
146.18,-8.5598172e-05,1.14644377,-0.00408773409,-0.00212946522,-0.00195826887,forceCoeffs-old.dat
146.19,-8.60135768e-05,1.14644572,-0.00406670068,-0.00211936392,-0.00194733676,forceCoeffs-old.dat
146.2,-8.6428208e-05,1.14644786,-0.00404516579,-0.0021090111,-0.00193615469,forceCoeffs-old.dat
146.21,-8.6842067e-05,1.14644991,-0.00402499246,-0.0020993383,-0.00192565416,forceCoeffs-old.dat
146.22,-8.7255142e-05,1.14645176,-0.00400516634,-0.00208983831,-0.00191532803,forceCoeffs-old.dat
146.23,-8.76674194e-05,1.14645403,-0.00398430435,-0.00207981959,-0.00190448476,forceCoeffs-old.dat
146.24,-8.80788957e-05,1.14645555,-0.00396353414,-0.00206984596,-0.00189368817,forceCoeffs-old.dat
146.25,-8.84895606e-05,1.14645781,-0.00394080308,-0.0020588911,-0.00188191198,forceCoeffs-old.dat
146.26,-8.88994163e-05,1.14645996,-0.00392026081,-0.00204902982,-0.00187123099,forceCoeffs-old.dat
146.27,-8.93084442e-05,1.14646164,-0.00389779602,-0.00203820645,-0.00185958956,forceCoeffs-old.dat
146.28,-8.97166276e-05,1.14646386,-0.00387285729,-0.00202614527,-0.00184671202,forceCoeffs-old.dat
146.29,-9.0123993e-05,1.14646534,-0.00385297928,-0.00201661363,-0.00183636565,forceCoeffs-old.dat
146.3,-9.05305093e-05,1.14646742,-0.00383099699,-0.00200602901,-0.00182496799,forceCoeffs-old.dat
146.31,-9.09361722e-05,1.14646932,-0.00380964768,-0.00199576001,-0.00181388767,forceCoeffs-old.dat
146.32,-9.13409687e-05,1.14647103,-0.00378711464,-0.00198489829,-0.00180221635,forceCoeffs-old.dat
146.33,-9.17448978e-05,1.14647285,-0.00376490214,-0.00197419597,-0.00179070617,forceCoeffs-old.dat
146.34,-9.21479617e-05,1.14647591,-0.00374481919,-0.00196455755,-0.00178026163,forceCoeffs-old.dat
146.35,-9.25501306e-05,1.14647778,-0.00372160463,-0.00195335244,-0.00176825218,forceCoeffs-old.dat
146.36,-9.29514155e-05,1.14647954,-0.00370036466,-0.00194313374,-0.00175723091,forceCoeffs-old.dat
146.37,-9.33518018e-05,1.1464811,-0.00367835687,-0.00193253024,-0.00174582664,forceCoeffs-old.dat
146.38,-9.37512786e-05,1.14648423,-0.00365522801,-0.00192136528,-0.00173386273,forceCoeffs-old.dat
146.39,-9.41498388e-05,1.14648635,-0.00363111239,-0.00190970603,-0.00172140636,forceCoeffs-old.dat
146.4,-9.45474851e-05,1.14648801,-0.00360796983,-0.0018985324,-0.00170943743,forceCoeffs-old.dat
146.41,-9.49442209e-05,1.14649039,-0.00358669799,-0.00188829322,-0.00169840478,forceCoeffs-old.dat
146.42,-9.53400102e-05,1.14649235,-0.00356350492,-0.00187709247,-0.00168641245,forceCoeffs-old.dat
146.43,-9.57348612e-05,1.14649417,-0.00354201259,-0.00186674116,-0.00167527143,forceCoeffs-old.dat
146.44,-9.61287556e-05,1.1464963,-0.00351848071,-0.00185536911,-0.0016631116,forceCoeffs-old.dat
146.45,-9.65216874e-05,1.14649821,-0.00349375998,-0.00184340168,-0.0016503583,forceCoeffs-old.dat
146.46,-9.69136642e-05,1.14650053,-0.00347148311,-0.00183265522,-0.00163882789,forceCoeffs-old.dat
146.47,-9.73046694e-05,1.14650252,-0.00344827244,-0.00182144089,-0.00162683155,forceCoeffs-old.dat
146.48,-9.76946986e-05,1.14650484,-0.00342546834,-0.00181042887,-0.00161503947,forceCoeffs-old.dat
146.49,-9.808374e-05,1.14650676,-0.00340201301,-0.00179909024,-0.00160292276,forceCoeffs-old.dat
146.5,-9.84717909e-05,1.14650919,-0.00337902599,-0.00178798479,-0.00159104121,forceCoeffs-old.dat
146.51,-9.88588318e-05,1.14651091,-0.0033536354,-0.00177567653,-0.00157795887,forceCoeffs-old.dat
146.52,-9.92448682e-05,1.14651128,-0.00332909677,-0.00176379325,-0.00156530352,forceCoeffs-old.dat
146.53,-9.96298985e-05,1.14651328,-0.00330592348,-0.00175259164,-0.00155333184,forceCoeffs-old.dat
146.54,-0.000100013911,1.14651572,-0.00328329779,-0.00174166281,-0.00154163498,forceCoeffs-old.dat
146.55,-0.000100396886,1.14651778,-0.00325941185,-0.00173010281,-0.00152930904,forceCoeffs-old.dat
146.56,-0.000100778823,1.14651989,-0.00323544047,-0.00171849906,-0.00151694141,forceCoeffs-old.dat
146.57,-0.000101159717,1.14652208,-0.00321193532,-0.00170712738,-0.00150480794,forceCoeffs-old.dat
146.58,-0.000101539558,1.14652468,-0.00318784378,-0.00169546145,-0.00149238233,forceCoeffs-old.dat
146.59,-0.000101918334,1.14652676,-0.00316216985,-0.00168300326,-0.00147916659,forceCoeffs-old.dat
146.6,-0.000102296044,1.14652933,-0.00313626159,-0.00167042684,-0.00146583475,forceCoeffs-old.dat
146.61,-0.000102672692,1.14653122,-0.00311304491,-0.00165919515,-0.00145384976,forceCoeffs-old.dat
146.62,-0.000103048263,1.14653298,-0.00308980716,-0.00164795184,-0.00144185532,forceCoeffs-old.dat
146.63,-0.000103422739,1.14653489,-0.00306393714,-0.00163539131,-0.00142854583,forceCoeffs-old.dat
146.64,-0.000103796122,1.14653711,-0.0030396079,-0.00162360007,-0.00141600783,forceCoeffs-old.dat
146.65,-0.000104168399,1.14653903,-0.00301476344,-0.00161155012,-0.00140321332,forceCoeffs-old.dat
146.66,-0.000104539565,1.1465409,-0.00298937878,-0.00159922896,-0.00139014983,forceCoeffs-old.dat
146.67,-0.000104909629,1.14654325,-0.00296739313,-0.0015886062,-0.00137878694,forceCoeffs-old.dat
146.68,-0.000105278553,1.14654598,-0.0029408083,-0.00157568271,-0.0013651256,forceCoeffs-old.dat
146.69,-0.000105646354,1.14654831,-0.0029169032,-0.00156409795,-0.00135280525,forceCoeffs-old.dat
146.7,-0.000106013014,1.14655027,-0.00289158282,-0.00155180442,-0.0013397784,forceCoeffs-old.dat
146.71,-0.000106378533,1.14655256,-0.00286742595,-0.00154009151,-0.00132733444,forceCoeffs-old.dat
146.72,-0.000106742887,1.14655419,-0.0028399914,-0.00152673859,-0.00131325281,forceCoeffs-old.dat
146.73,-0.000107106088,1.14655626,-0.00281441622,-0.0015143142,-0.00130010202,forceCoeffs-old.dat
146.74,-0.000107468129,1.14655823,-0.00278979464,-0.00150236545,-0.00128742919,forceCoeffs-old.dat
146.75,-0.000107828991,1.14656054,-0.00276334345,-0.00148950072,-0.00127384273,forceCoeffs-old.dat
146.76,-0.000108188675,1.14656272,-0.0027377696,-0.00147707347,-0.00126069612,forceCoeffs-old.dat
146.77,-0.000108547168,1.14656485,-0.00271136824,-0.00146423129,-0.00124713695,forceCoeffs-old.dat
146.78,-0.000108904474,1.14656695,-0.00268654601,-0.00145217748,-0.00123436853,forceCoeffs-old.dat
146.79,-0.000109260571,1.14656923,-0.00266018686,-0.001439354,-0.00122083286,forceCoeffs-old.dat
146.8,-0.000109615458,1.14657149,-0.00263431928,-0.0014267751,-0.00120754418,forceCoeffs-old.dat
146.81,-0.00010996913,1.14657353,-0.00260881544,-0.00141437685,-0.00119443859,forceCoeffs-old.dat
146.82,-0.000110321575,1.14657588,-0.00258223376,-0.00140143845,-0.0011807953,forceCoeffs-old.dat
146.83,-0.000110672796,1.14657712,-0.00255777481,-0.0013895602,-0.00116821461,forceCoeffs-old.dat
146.84,-0.00011102277,1.14657922,-0.00253060503,-0.00137632529,-0.00115427974,forceCoeffs-old.dat
146.85,-0.000111371503,1.14658136,-0.00250478474,-0.00136376387,-0.00114102087,forceCoeffs-old.dat
146.86,-0.000111718987,1.1465828,-0.0024795365,-0.00135148724,-0.00112804926,forceCoeffs-old.dat
146.87,-0.000112065209,1.1465848,-0.00245315229,-0.00133864136,-0.00111451094,forceCoeffs-old.dat
146.88,-0.000112410163,1.14658713,-0.00242603682,-0.00132542857,-0.00110060825,forceCoeffs-old.dat
146.89,-0.000112753848,1.14658922,-0.00239917785,-0.00131234277,-0.00108683508,forceCoeffs-old.dat
146.9,-0.000113096269,1.14659198,-0.00237536322,-0.00130077788,-0.00107458534,forceCoeffs-old.dat
146.91,-0.000113437383,1.14659467,-0.00234651215,-0.00128669346,-0.00105981869,forceCoeffs-old.dat
146.92,-0.000113777196,1.146596,-0.00231649655,-0.00127202547,-0.00104447108,forceCoeffs-old.dat
146.93,-0.000114115737,1.14659825,-0.00229242317,-0.00126032732,-0.00103209585,forceCoeffs-old.dat
146.94,-0.000114452963,1.14660045,-0.00226548531,-0.00124719562,-0.00101828969,forceCoeffs-old.dat
146.95,-0.000114788872,1.14660262,-0.00223915781,-0.00123436778,-0.00100479004,forceCoeffs-old.dat
146.96,-0.00011512346,1.14660439,-0.00221189151,-0.00122106922,-0.000990822294,forceCoeffs-old.dat
146.97,-0.000115456723,1.14660627,-0.00218510764,-0.00120801054,-0.000977097097,forceCoeffs-old.dat
146.98,-0.00011578864,1.14660985,-0.00215611129,-0.00119384428,-0.000962267004,forceCoeffs-old.dat
146.99,-0.000116119222,1.1466124,-0.00212897427,-0.00118060636,-0.000948367912,forceCoeffs-old.dat
147.0,-0.000116448454,1.1466145,-0.00210077144,-0.00116683417,-0.000933937266,forceCoeffs-old.dat
147.01,-0.000116776333,1.14661636,-0.00207332198,-0.00115343732,-0.000919884656,forceCoeffs-old.dat
147.02,-0.000117102855,1.14661846,-0.00204646448,-0.0011403351,-0.000906129387,forceCoeffs-old.dat
147.03,-0.000117428003,1.14662069,-0.00201883062,-0.00112684331,-0.000891987305,forceCoeffs-old.dat
147.04,-0.000117751769,1.1466229,-0.00199092821,-0.00111321587,-0.000877712334,forceCoeffs-old.dat
147.05,-0.000118074152,1.14662507,-0.00196320204,-0.00109967517,-0.000863526869,forceCoeffs-old.dat
147.06,-0.000118395141,1.14662724,-0.00193495562,-0.00108587295,-0.000849082668,forceCoeffs-old.dat
147.07,-0.000118714733,1.14662933,-0.00190692524,-0.00107217735,-0.000834747886,forceCoeffs-old.dat
147.08,-0.000119032919,1.14663107,-0.00187863711,-0.00105835148,-0.000820285638,forceCoeffs-old.dat
147.09,-0.000119349695,1.14663393,-0.00185060704,-0.00104465321,-0.000805953825,forceCoeffs-old.dat
147.1,-0.000119665064,1.1466366,-0.0018251643,-0.00103224722,-0.000792917088,forceCoeffs-old.dat
147.11,-0.000119978999,1.14663884,-0.00179696401,-0.001018461,-0.000778503006,forceCoeffs-old.dat
147.12,-0.000120291499,1.14664112,-0.00176877187,-0.00100467744,-0.000764094438,forceCoeffs-old.dat
147.13,-0.000120602559,1.14664336,-0.00174007539,-0.000990640255,-0.000749435137,forceCoeffs-old.dat
147.14,-0.000120912179,1.14664541,-0.00171240661,-0.000977115484,-0.000735291126,forceCoeffs-old.dat
147.15,-0.000121220353,1.14664752,-0.00168521848,-0.000963829591,-0.000721388886,forceCoeffs-old.dat
147.16,-0.000121527058,1.14665003,-0.00165546991,-0.000949262015,-0.000706207898,forceCoeffs-old.dat
147.17,-0.000121832304,1.14665233,-0.00162722506,-0.000935444836,-0.000691780228,forceCoeffs-old.dat
147.18,-0.00012213608,1.14665453,-0.00159860505,-0.000921438604,-0.000677166445,forceCoeffs-old.dat
147.19,-0.000122438379,1.1466569,-0.00157006823,-0.000907472496,-0.000662595738,forceCoeffs-old.dat
147.2,-0.000122739198,1.14665934,-0.00154252204,-0.000894000219,-0.000648521822,forceCoeffs-old.dat
147.21,-0.000123038526,1.14666207,-0.00151400616,-0.000880041604,-0.000633964553,forceCoeffs-old.dat
147.22,-0.000123336341,1.14666286,-0.00148225042,-0.000864461551,-0.00061778887,forceCoeffs-old.dat
147.23,-0.000123632658,1.14666454,-0.00145247762,-0.000849871469,-0.000602606153,forceCoeffs-old.dat
147.24,-0.000123927476,1.14666723,-0.00142462909,-0.000836242022,-0.000588387069,forceCoeffs-old.dat
147.25,-0.000124220773,1.14666965,-0.00139533582,-0.000821888685,-0.000573447139,forceCoeffs-old.dat
147.26,-0.000124512547,1.14667222,-0.00136698001,-0.000808002554,-0.000558977459,forceCoeffs-old.dat
147.27,-0.000124802791,1.14667419,-0.00133841277,-0.000794009175,-0.000544403594,forceCoeffs-old.dat
147.28,-0.000125091493,1.14667657,-0.00130919917,-0.000779691078,-0.000529508091,forceCoeffs-old.dat
147.29,-0.000125378653,1.14667889,-0.00128027945,-0.00076551838,-0.000514761074,forceCoeffs-old.dat
147.3,-0.000125664258,1.14668112,-0.00125051408,-0.000750921298,-0.000499592782,forceCoeffs-old.dat
147.31,-0.000125948307,1.14668318,-0.00122079978,-0.000736348197,-0.000484451584,forceCoeffs-old.dat
147.32,-0.000126230807,1.14668561,-0.00119341739,-0.000722939501,-0.000470477887,forceCoeffs-old.dat
147.33,-0.000126511731,1.14668852,-0.00116351859,-0.000708271024,-0.000455247562,forceCoeffs-old.dat
147.34,-0.000126791086,1.14669132,-0.00113624371,-0.000694912943,-0.00044133077,forceCoeffs-old.dat
147.35,-0.000127068841,1.14669299,-0.00110407945,-0.000679108567,-0.000424970886,forceCoeffs-old.dat
147.36,-0.000127345011,1.14669529,-0.00107417706,-0.000664433539,-0.000409743518,forceCoeffs-old.dat
147.37,-0.000127619589,1.14669743,-0.00104448943,-0.000649864302,-0.000394625124,forceCoeffs-old.dat
147.38,-0.000127892566,1.1467,-0.0010146058,-0.000635195464,-0.000379410332,forceCoeffs-old.dat
147.39,-0.000128163939,1.14670224,-0.000984820424,-0.000620574151,-0.000364246273,forceCoeffs-old.dat
147.4,-0.000128433699,1.14670468,-0.000955054238,-0.000605960818,-0.00034909342,forceCoeffs-old.dat
147.41,-0.000128701836,1.14670698,-0.000925235584,-0.000591319627,-0.000333915956,forceCoeffs-old.dat
147.42,-0.000128968347,1.14670925,-0.000896159893,-0.000577048294,-0.000319111599,forceCoeffs-old.dat
147.43,-0.000129233224,1.14671166,-0.000866292736,-0.000562379593,-0.000303913144,forceCoeffs-old.dat
147.44,-0.000129496463,1.14671391,-0.000835592212,-0.000547292569,-0.000288299643,forceCoeffs-old.dat
147.45,-0.000129758051,1.14671629,-0.000804434557,-0.000531975329,-0.000272459228,forceCoeffs-old.dat
